Datetime (PST),temperature,netRadiation,battery,flux
2020-11-19 02:55:00-08:00,5.61,-45.404,12.8,
2020-11-19 03:00:00-08:00,6.16,-40.165,12.8,-8.3
2020-11-19 03:05:00-08:00,6.28,-40.165,12.9,
2020-11-19 03:10:00-08:00,5.97,-40.165,12.9,
2020-11-19 03:15:00-08:00,5.32,-43.658,12.8,
2020-11-19 03:20:00-08:00,6.19,-40.165,12.8,
2020-11-19 03:25:00-08:00,6.81,-38.419,12.8,
2020-11-19 03:30:00-08:00,6.43,-38.419,12.8,-0.5
2020-11-19 03:35:00-08:00,5.7,-36.672,12.9,
2020-11-19 03:40:00-08:00,5.18,-31.433,12.9,
2020-11-19 03:45:00-08:00,5.0,-34.926,12.8,
2020-11-19 03:50:00-08:00,5.51,-33.18,12.9,
2020-11-19 03:55:00-08:00,5.14,-19.209,12.8,
2020-11-19 04:00:00-08:00,5.44,-20.956,12.8,0.0
2020-11-19 04:05:00-08:00,5.21,-33.18,12.8,
2020-11-19 04:10:00-08:00,5.97,-33.18,12.8,
2020-11-19 04:15:00-08:00,5.61,-24.448,12.8,
2020-11-19 04:20:00-08:00,6.18,-20.956,12.8,
2020-11-19 04:25:00-08:00,7.0,-22.702,12.8,
2020-11-19 04:30:00-08:00,7.22,-24.448,12.8,-11.2
2020-11-19 04:35:00-08:00,7.2,-22.702,12.8,
2020-11-19 04:40:00-08:00,7.23,-26.194,12.8,
2020-11-19 04:45:00-08:00,7.34,-29.687,12.8,
2020-11-19 04:50:00-08:00,7.22,-31.433,12.8,
2020-11-19 04:55:00-08:00,7.24,-36.672,12.8,
2020-11-19 05:00:00-08:00,7.12,-40.165,12.9,-2.5
2020-11-19 05:05:00-08:00,7.1,-36.672,12.8,
2020-11-19 05:10:00-08:00,7.12,-29.687,12.8,
2020-11-19 05:15:00-08:00,7.12,-33.18,12.8,
2020-11-19 05:20:00-08:00,7.18,-38.419,12.8,
2020-11-19 05:25:00-08:00,6.88,-41.911,12.7,
2020-11-19 05:30:00-08:00,6.52,-45.404,12.8,
2020-11-19 05:35:00-08:00,6.33,-43.658,12.7,
2020-11-19 05:40:00-08:00,6.2,-43.658,12.8,
2020-11-19 05:45:00-08:00,5.3,-41.911,12.8,
2020-11-19 05:50:00-08:00,5.67,-40.165,12.8,
2020-11-19 05:55:00-08:00,5.58,-31.433,12.8,
2020-11-19 06:00:00-08:00,5.9,-22.702,12.8,-0.4
2020-11-19 06:05:00-08:00,6.26,-26.194,12.8,
2020-11-19 06:10:00-08:00,6.37,-20.956,12.8,
2020-11-19 06:15:00-08:00,6.69,-26.194,12.8,
2020-11-19 06:20:00-08:00,6.59,-33.18,12.8,
2020-11-19 06:25:00-08:00,6.42,-38.419,12.8,
2020-11-19 06:30:00-08:00,6.2,-31.433,12.8,
2020-11-19 06:35:00-08:00,6.14,-33.18,12.7,
2020-11-19 06:40:00-08:00,6.12,-29.687,12.8,
2020-11-19 06:45:00-08:00,6.3,-27.941,12.8,
2020-11-19 06:50:00-08:00,6.42,-29.687,12.8,
2020-11-19 06:55:00-08:00,6.35,-33.18,12.8,
2020-11-19 07:00:00-08:00,6.24,-29.687,12.9,0.6
2020-11-19 07:05:00-08:00,6.14,-15.717,12.9,
2020-11-19 07:10:00-08:00,6.09,-8.731,12.9,
2020-11-19 07:15:00-08:00,6.16,-8.731,13.0,
2020-11-19 07:20:00-08:00,6.51,-6.985,13.1,
2020-11-19 07:25:00-08:00,6.69,-1.746,13.1,
2020-11-19 07:30:00-08:00,7.07,12.224,13.1,
2020-11-19 07:35:00-08:00,7.4,17.463,13.2,
2020-11-19 07:40:00-08:00,7.72,24.448,13.3,
2020-11-19 07:45:00-08:00,7.77,24.448,13.4,
2020-11-19 07:50:00-08:00,8.07,34.926,13.5,
2020-11-19 07:55:00-08:00,8.2,40.165,13.5,
2020-11-19 08:00:00-08:00,8.25,47.15,13.6,-0.1
2020-11-19 08:05:00-08:00,8.77,54.135,13.7,
2020-11-19 08:10:00-08:00,8.73,45.404,13.7,
2020-11-19 08:15:00-08:00,9.46,62.867,13.8,
2020-11-19 08:20:00-08:00,9.37,83.822,14.1,
2020-11-19 08:25:00-08:00,9.61,78.583,14.2,
2020-11-19 08:30:00-08:00,9.71,71.598,14.1,
2020-11-19 08:35:00-08:00,9.77,55.882,14.0,
2020-11-19 08:40:00-08:00,10.11,45.404,13.9,
2020-11-19 08:45:00-08:00,10.2,68.106,14.0,
2020-11-19 08:50:00-08:00,10.04,75.091,14.1,
2020-11-19 08:55:00-08:00,10.27,96.046,14.9,
2020-11-19 09:00:00-08:00,10.41,103.032,15.0,
2020-11-19 09:05:00-08:00,10.17,120.495,15.0,
2020-11-19 09:10:00-08:00,10.3,115.256,15.0,
2020-11-19 09:15:00-08:00,11.27,150.182,15.0,
2020-11-19 09:20:00-08:00,11.0,137.958,15.0,
2020-11-19 09:25:00-08:00,10.96,122.241,15.0,
2020-11-19 09:30:00-08:00,10.99,122.241,14.5,0.6
2020-11-19 09:35:00-08:00,10.88,120.495,14.4,
2020-11-19 09:40:00-08:00,11.28,134.465,15.0,
2020-11-19 09:45:00-08:00,10.95,150.182,15.0,
2020-11-19 09:50:00-08:00,11.16,157.167,14.9,
2020-11-19 09:55:00-08:00,11.55,158.913,14.9,
2020-11-19 10:00:00-08:00,11.01,155.421,14.9,8.5
2020-11-19 10:05:00-08:00,11.38,132.719,15.0,
2020-11-19 10:10:00-08:00,11.5,244.482,15.0,
2020-11-19 10:15:00-08:00,11.08,351.006,14.9,
2020-11-19 10:20:00-08:00,11.36,143.197,14.9,
2020-11-19 10:25:00-08:00,11.53,195.586,14.9,
2020-11-19 10:30:00-08:00,12.41,288.139,14.9,5.3
2020-11-19 10:35:00-08:00,12.33,375.454,14.9,
2020-11-19 10:40:00-08:00,11.85,188.6,14.9,
2020-11-19 10:45:00-08:00,12.02,361.484,14.9,
2020-11-19 10:50:00-08:00,12.38,394.664,14.8,
2020-11-19 10:55:00-08:00,12.28,110.017,14.8,
2020-11-19 11:00:00-08:00,13.66,356.245,14.9,15.6
2020-11-19 11:05:00-08:00,13.59,352.753,14.8,
2020-11-19 11:10:00-08:00,12.58,340.529,14.9,
2020-11-19 11:15:00-08:00,15.53,337.036,14.8,
2020-11-19 11:20:00-08:00,15.82,316.08,14.8,
2020-11-19 11:25:00-08:00,13.95,323.066,14.8,
2020-11-19 11:30:00-08:00,16.39,302.11,14.7,26.8
2020-11-19 11:35:00-08:00,15.59,296.871,14.8,
2020-11-19 11:40:00-08:00,15.65,284.647,14.7,
2020-11-19 11:45:00-08:00,16.3,291.632,14.7,
2020-11-19 11:50:00-08:00,16.8,288.139,14.7,
2020-11-19 11:55:00-08:00,16.3,288.139,14.9,
2020-11-19 12:00:00-08:00,15.57,272.423,14.7,50.6
2020-11-19 12:05:00-08:00,15.62,277.662,14.7,
2020-11-19 12:10:00-08:00,16.23,277.662,14.7,
2020-11-19 12:15:00-08:00,15.2,277.662,14.7,
2020-11-19 12:20:00-08:00,17.65,274.169,14.7,
2020-11-19 12:25:00-08:00,16.4,263.691,14.7,
2020-11-19 12:30:00-08:00,15.78,254.96,14.7,50.1
2020-11-19 12:35:00-08:00,16.6,275.915,14.7,
2020-11-19 12:40:00-08:00,17.74,268.93,14.8,
2020-11-19 12:45:00-08:00,15.88,253.214,14.7,
2020-11-19 12:50:00-08:00,16.54,249.721,14.7,
2020-11-19 12:55:00-08:00,16.3,216.541,14.7,
2020-11-19 13:00:00-08:00,16.29,240.989,14.7,31.9
2020-11-19 13:05:00-08:00,16.48,228.765,14.7,
2020-11-19 13:10:00-08:00,16.3,235.751,14.7,
2020-11-19 13:15:00-08:00,16.8,227.019,14.7,
2020-11-19 13:20:00-08:00,16.33,207.81,14.7,
2020-11-19 13:25:00-08:00,16.91,200.825,14.6,
2020-11-19 13:30:00-08:00,16.41,197.332,14.6,35.1
2020-11-19 13:35:00-08:00,16.99,188.6,14.7,
2020-11-19 13:40:00-08:00,16.66,162.406,14.7,
2020-11-19 13:45:00-08:00,18.45,179.869,14.7,
2020-11-19 13:50:00-08:00,17.84,174.63,14.6,
2020-11-19 13:55:00-08:00,17.45,162.406,14.7,
2020-11-19 14:00:00-08:00,16.9,158.913,14.7,35.5
2020-11-19 14:05:00-08:00,17.77,148.436,14.7,
2020-11-19 14:10:00-08:00,17.46,130.973,14.6,
2020-11-19 14:15:00-08:00,17.09,132.719,14.7,
2020-11-19 14:20:00-08:00,17.83,125.734,14.6,
2020-11-19 14:25:00-08:00,17.05,115.256,14.6,
2020-11-19 14:30:00-08:00,17.2,108.271,14.6,20.6
2020-11-19 14:35:00-08:00,17.06,99.539,14.6,
2020-11-19 14:40:00-08:00,17.02,89.061,14.7,
2020-11-19 14:45:00-08:00,17.58,83.822,14.7,
2020-11-19 14:50:00-08:00,17.19,78.583,14.6,
2020-11-19 14:55:00-08:00,17.62,68.106,14.7,
2020-11-19 15:00:00-08:00,17.09,59.374,14.7,5.0
2020-11-19 15:05:00-08:00,17.11,52.389,14.7,
2020-11-19 15:10:00-08:00,17.61,43.658,14.7,
2020-11-19 15:15:00-08:00,17.66,38.419,14.8,
2020-11-19 15:20:00-08:00,16.77,31.433,14.7,
2020-11-19 15:25:00-08:00,16.86,20.956,14.6,
2020-11-19 15:30:00-08:00,16.72,12.224,14.7,-0.3
2020-11-19 15:35:00-08:00,16.9,0.0,14.6,
2020-11-19 15:40:00-08:00,17.18,-1.746,14.7,
2020-11-19 15:45:00-08:00,16.16,-1.746,14.7,
2020-11-19 15:50:00-08:00,16.05,-24.448,14.7,
2020-11-19 15:55:00-08:00,15.85,-31.433,14.7,
2020-11-19 16:00:00-08:00,15.77,-38.419,14.7,-14.9
2020-11-19 16:05:00-08:00,14.95,-43.658,14.7,
2020-11-19 16:10:00-08:00,15.68,-45.404,14.7,
2020-11-19 16:15:00-08:00,14.71,-48.896,14.8,
2020-11-19 16:20:00-08:00,14.14,-50.643,14.7,
2020-11-19 16:25:00-08:00,13.77,-52.389,14.6,
2020-11-19 16:30:00-08:00,13.72,-52.389,13.4,-20.4
2020-11-19 16:35:00-08:00,13.43,-52.389,13.3,
2020-11-19 16:40:00-08:00,13.7,-52.389,13.2,
2020-11-19 16:45:00-08:00,13.91,-52.389,13.2,
2020-11-19 16:50:00-08:00,13.44,-52.389,13.1,
2020-11-19 16:55:00-08:00,13.66,-52.389,13.1,
2020-11-19 17:00:00-08:00,13.47,-52.389,13.1,-15.1
2020-11-19 17:05:00-08:00,13.38,-52.389,13.1,
2020-11-19 17:10:00-08:00,13.51,-50.643,13.1,
2020-11-19 17:15:00-08:00,11.85,-50.643,13.1,
2020-11-19 17:20:00-08:00,10.7,-52.389,13.0,
2020-11-19 17:25:00-08:00,10.69,-52.389,13.1,
2020-11-19 17:30:00-08:00,10.66,-50.643,13.0,-12.4
2020-11-19 17:35:00-08:00,11.05,-47.15,13.0,
2020-11-19 17:40:00-08:00,10.63,-47.15,13.0,
2020-11-19 17:45:00-08:00,10.95,-48.896,13.0,
2020-11-19 17:50:00-08:00,11.12,-50.643,13.0,
2020-11-19 17:55:00-08:00,11.18,-50.643,13.1,
2020-11-19 18:00:00-08:00,10.79,-50.643,13.0,-34.9
2020-11-19 18:05:00-08:00,11.27,-50.643,13.0,
2020-11-19 18:10:00-08:00,11.29,-48.896,13.1,
2020-11-19 18:15:00-08:00,11.62,-48.896,13.0,
2020-11-19 18:20:00-08:00,12.1,-47.15,13.0,
2020-11-19 18:25:00-08:00,9.71,-47.15,13.0,
2020-11-19 18:30:00-08:00,10.22,-45.404,13.0,-3.4
2020-11-19 18:35:00-08:00,12.48,-43.658,13.0,
2020-11-19 18:40:00-08:00,12.91,-43.658,13.0,
2020-11-19 18:45:00-08:00,12.27,-43.658,13.1,
2020-11-19 18:50:00-08:00,7.23,-41.911,13.1,
2020-11-19 18:55:00-08:00,8.3,-45.404,13.1,
2020-11-19 19:00:00-08:00,11.05,-47.15,13.0,-1.6
2020-11-19 19:05:00-08:00,11.27,-45.404,13.0,
2020-11-19 19:10:00-08:00,11.11,-45.404,13.1,
2020-11-19 19:15:00-08:00,11.38,-43.658,13.0,
2020-11-19 19:20:00-08:00,6.74,-38.419,13.0,
2020-11-19 19:25:00-08:00,8.45,-43.658,13.0,
2020-11-19 19:30:00-08:00,10.33,-41.911,12.9,-2.1
2020-11-19 19:35:00-08:00,9.35,-47.15,13.0,
2020-11-19 19:40:00-08:00,10.3,-48.896,13.0,
2020-11-19 19:45:00-08:00,10.62,-48.896,13.0,
2020-11-19 19:50:00-08:00,8.3,-41.911,12.9,
2020-11-19 19:55:00-08:00,10.38,-41.911,13.0,
2020-11-19 20:00:00-08:00,9.37,-41.911,13.0,-2.0
2020-11-19 20:05:00-08:00,9.64,-41.911,13.0,
2020-11-19 20:10:00-08:00,6.07,-45.404,13.0,
2020-11-19 20:15:00-08:00,7.52,-45.404,13.0,
2020-11-19 20:20:00-08:00,6.91,-48.896,12.9,
2020-11-19 20:25:00-08:00,7.3,-48.896,13.0,
2020-11-19 20:30:00-08:00,7.2,-47.15,13.0,-8.3
2020-11-19 20:35:00-08:00,7.11,-45.404,13.0,
2020-11-19 20:40:00-08:00,7.62,-40.165,13.0,
2020-11-19 20:45:00-08:00,6.17,-36.672,13.0,
2020-11-19 20:50:00-08:00,6.52,-33.18,12.9,
2020-11-19 20:55:00-08:00,7.09,-33.18,12.9,
2020-11-19 21:00:00-08:00,7.29,-34.926,12.9,-10.4
2020-11-19 21:05:00-08:00,6.1,-38.419,13.0,
2020-11-19 21:10:00-08:00,8.36,-40.165,13.0,
2020-11-19 21:15:00-08:00,8.57,-38.419,12.9,
2020-11-19 21:20:00-08:00,8.31,-38.419,12.9,
2020-11-19 21:25:00-08:00,7.3,-38.419,12.9,
2020-11-19 21:30:00-08:00,8.21,-40.165,12.9,-4.3
2020-11-19 21:35:00-08:00,7.98,-36.672,13.0,
2020-11-19 21:40:00-08:00,7.02,-43.658,12.9,
2020-11-19 21:45:00-08:00,7.7,-41.911,13.0,
2020-11-19 21:50:00-08:00,8.02,-45.404,13.0,
2020-11-19 21:55:00-08:00,7.24,-43.658,13.0,
2020-11-19 22:00:00-08:00,6.85,-43.658,13.0,-0.6
2020-11-19 22:05:00-08:00,7.38,-43.658,12.9,
2020-11-19 22:10:00-08:00,7.03,-41.911,12.9,
2020-11-19 22:15:00-08:00,7.27,-41.911,13.0,
2020-11-19 22:20:00-08:00,6.27,-40.165,13.0,
2020-11-19 22:25:00-08:00,5.64,-41.911,13.0,
2020-11-19 22:30:00-08:00,6.18,-43.658,12.9,-5.4
2020-11-19 22:35:00-08:00,6.55,-41.911,12.9,
2020-11-19 22:40:00-08:00,7.21,-40.165,12.9,
2020-11-19 22:45:00-08:00,7.21,-40.165,12.9,
2020-11-19 22:50:00-08:00,7.75,-41.911,12.9,
2020-11-19 22:55:00-08:00,7.71,-34.926,12.9,
2020-11-19 23:00:00-08:00,6.83,-34.926,12.9,-0.5
2020-11-19 23:05:00-08:00,6.13,-36.672,12.9,
2020-11-19 23:10:00-08:00,6.65,-38.419,12.9,
2020-11-19 23:15:00-08:00,7.03,-41.911,13.0,
2020-11-19 23:20:00-08:00,6.97,-40.165,12.9,
2020-11-19 23:25:00-08:00,7.09,-36.672,12.9,
2020-11-19 23:30:00-08:00,6.67,-33.18,12.9,-0.3
2020-11-19 23:35:00-08:00,5.43,-33.18,12.9,
2020-11-19 23:40:00-08:00,7.14,-33.18,12.9,
2020-11-19 23:45:00-08:00,7.25,-36.672,12.9,
2020-11-19 23:50:00-08:00,6.52,-34.926,12.9,
2020-11-19 23:55:00-08:00,5.96,-36.672,13.0,
2020-11-20 00:05:00-08:00,7.55,-38.419,12.9,
2020-11-20 00:10:00-08:00,6.38,-40.165,12.9,
2020-11-20 00:15:00-08:00,6.98,-40.165,12.9,
2020-11-20 00:20:00-08:00,5.06,-41.911,12.9,
2020-11-20 00:25:00-08:00,6.48,-40.165,12.9,
2020-11-20 00:30:00-08:00,7.52,-40.165,12.9,-4.3
2020-11-20 00:35:00-08:00,7.3,-38.419,12.9,
2020-11-20 00:40:00-08:00,7.49,-38.419,12.9,
2020-11-20 00:45:00-08:00,7.21,-34.926,12.9,
2020-11-20 00:50:00-08:00,6.84,-36.672,12.9,
2020-11-20 00:55:00-08:00,6.48,-38.419,12.9,
2020-11-20 01:00:00-08:00,5.71,-34.926,12.9,0.0
2020-11-20 01:05:00-08:00,5.77,-31.433,12.9,
2020-11-20 01:10:00-08:00,6.48,-33.18,12.9,
2020-11-20 01:15:00-08:00,6.13,-36.672,12.9,
2020-11-20 01:20:00-08:00,5.33,-33.18,12.9,
2020-11-20 01:25:00-08:00,5.73,-38.419,12.9,
2020-11-20 01:30:00-08:00,4.38,-41.911,12.9,
2020-11-20 01:35:00-08:00,5.0,-43.658,12.9,
2020-11-20 01:40:00-08:00,4.9,-38.419,12.9,
2020-11-20 01:45:00-08:00,5.99,-45.404,12.9,
2020-11-20 01:50:00-08:00,5.63,-45.404,12.9,
2020-11-20 01:55:00-08:00,5.86,-45.404,12.9,
2020-11-20 02:00:00-08:00,5.69,-45.404,12.8,-8.0
2020-11-20 02:05:00-08:00,4.85,-45.404,12.9,
2020-11-20 02:10:00-08:00,4.55,-47.15,12.9,
2020-11-20 02:15:00-08:00,4.55,-40.165,12.9,
2020-11-20 02:20:00-08:00,4.7,-40.165,12.8,
2020-11-20 02:25:00-08:00,4.31,-40.165,12.9,
2020-11-20 02:30:00-08:00,4.27,-38.419,12.8,0.8
2020-11-20 02:35:00-08:00,4.42,-36.672,12.8,
2020-11-20 02:40:00-08:00,4.24,-36.672,12.9,
2020-11-20 02:45:00-08:00,4.79,-36.672,12.9,
2020-11-20 02:50:00-08:00,4.73,-41.911,12.8,
2020-11-20 02:55:00-08:00,4.27,-40.165,12.8,
2020-11-20 03:00:00-08:00,3.95,-40.165,12.8,-0.6
2020-11-20 03:05:00-08:00,4.71,-43.658,12.8,
2020-11-20 03:10:00-08:00,4.09,-41.911,12.8,
2020-11-20 03:15:00-08:00,4.63,-41.911,12.8,
2020-11-20 03:20:00-08:00,3.39,-41.911,12.8,
2020-11-20 03:25:00-08:00,3.04,-43.658,12.8,
2020-11-20 03:30:00-08:00,3.78,-41.911,12.8,-10.1
2020-11-20 03:35:00-08:00,3.63,-41.911,12.8,
2020-11-20 03:40:00-08:00,3.79,-41.911,12.9,
2020-11-20 03:45:00-08:00,2.73,-43.658,12.9,
2020-11-20 03:50:00-08:00,3.23,-43.658,12.8,
2020-11-20 03:55:00-08:00,3.7,-43.658,12.8,
2020-11-20 04:00:00-08:00,3.38,-45.404,12.8,-6.6
2020-11-20 04:05:00-08:00,3.55,-43.658,12.8,
2020-11-20 04:10:00-08:00,3.09,-41.911,12.8,
2020-11-20 04:15:00-08:00,2.9,-41.911,12.8,
2020-11-20 04:20:00-08:00,3.1,-43.658,12.8,
2020-11-20 04:25:00-08:00,4.37,-40.165,12.7,
2020-11-20 04:30:00-08:00,3.85,-41.911,12.8,-23.6
2020-11-20 04:35:00-08:00,2.82,-43.658,12.8,
2020-11-20 04:40:00-08:00,3.12,-40.165,12.8,
2020-11-20 04:45:00-08:00,3.45,-38.419,12.8,
2020-11-20 04:50:00-08:00,4.32,-38.419,12.8,
2020-11-20 04:55:00-08:00,4.01,-38.419,12.8,
2020-11-20 05:00:00-08:00,4.18,-38.419,12.8,-8.7
2020-11-20 05:05:00-08:00,3.89,-38.419,12.8,
2020-11-20 05:10:00-08:00,3.05,-40.165,12.8,
2020-11-20 05:15:00-08:00,2.88,-43.658,12.8,
2020-11-20 05:20:00-08:00,2.74,-43.658,12.8,
2020-11-20 05:25:00-08:00,2.83,-41.911,12.7,
2020-11-20 05:30:00-08:00,2.99,-41.911,12.8,-10.4
2020-11-20 05:35:00-08:00,3.52,-33.18,12.8,
2020-11-20 05:40:00-08:00,3.72,-31.433,12.8,
2020-11-20 05:45:00-08:00,4.12,-31.433,12.7,
2020-11-20 05:50:00-08:00,4.1,-31.433,12.8,
2020-11-20 05:55:00-08:00,3.95,-33.18,12.8,
2020-11-20 06:00:00-08:00,4.68,-41.911,12.8,-5.6
2020-11-20 06:05:00-08:00,4.57,-43.658,12.7,
2020-11-20 06:10:00-08:00,3.8,-40.165,12.8,
2020-11-20 06:15:00-08:00,3.51,-40.165,12.7,
2020-11-20 06:20:00-08:00,3.55,-36.672,12.8,
2020-11-20 06:25:00-08:00,3.3,-31.433,12.7,
2020-11-20 06:30:00-08:00,3.49,-24.448,12.7,-5.1
2020-11-20 06:35:00-08:00,3.6,-15.717,12.8,
2020-11-20 06:40:00-08:00,3.79,-27.941,12.7,
2020-11-20 06:45:00-08:00,3.75,-29.687,12.8,
2020-11-20 06:50:00-08:00,3.68,-24.448,12.7,
2020-11-20 06:55:00-08:00,3.65,-13.97,12.8,
2020-11-20 07:00:00-08:00,3.8,-10.478,12.8,-40.9
2020-11-20 07:05:00-08:00,4.05,-10.478,12.9,
2020-11-20 07:10:00-08:00,4.33,-12.224,12.9,
2020-11-20 07:15:00-08:00,4.47,-1.746,13.0,
2020-11-20 07:20:00-08:00,4.66,-1.746,13.1,
2020-11-20 07:25:00-08:00,4.84,-1.746,13.2,
2020-11-20 07:30:00-08:00,5.74,12.224,13.5,-449.7
2020-11-20 07:35:00-08:00,5.64,12.224,13.7,
2020-11-20 07:40:00-08:00,5.88,10.478,13.6,
2020-11-20 07:45:00-08:00,5.92,15.717,13.8,
2020-11-20 07:50:00-08:00,6.21,20.956,13.8,
2020-11-20 07:55:00-08:00,6.34,31.433,14.0,
2020-11-20 08:00:00-08:00,6.98,43.658,14.0,3.3
2020-11-20 08:05:00-08:00,6.85,45.404,14.2,
2020-11-20 08:10:00-08:00,7.33,29.687,14.0,
2020-11-20 08:15:00-08:00,7.39,24.448,14.0,
2020-11-20 08:20:00-08:00,7.77,22.702,13.9,
2020-11-20 08:25:00-08:00,7.81,27.941,13.9,
2020-11-20 08:30:00-08:00,8.01,29.687,14.0,8.2
2020-11-20 08:35:00-08:00,7.91,24.448,14.0,
2020-11-20 08:40:00-08:00,8.38,24.448,14.0,
2020-11-20 08:45:00-08:00,8.59,27.941,14.2,
2020-11-20 08:50:00-08:00,8.84,137.958,15.1,
2020-11-20 08:55:00-08:00,8.91,90.808,15.1,
2020-11-20 09:00:00-08:00,8.91,40.165,15.1,5.7
2020-11-20 09:05:00-08:00,9.27,47.15,15.1,
2020-11-20 09:10:00-08:00,9.44,111.763,15.1,
2020-11-20 09:15:00-08:00,10.13,118.748,15.1,
2020-11-20 09:20:00-08:00,9.8,103.032,15.1,
2020-11-20 09:25:00-08:00,9.78,103.032,15.0,
2020-11-20 09:30:00-08:00,10.47,104.778,15.1,33.8
2020-11-20 09:35:00-08:00,10.17,115.256,15.0,
2020-11-20 09:40:00-08:00,10.39,178.123,15.0,
2020-11-20 09:45:00-08:00,11.3,197.332,15.1,
2020-11-20 09:50:00-08:00,11.26,232.258,15.0,
2020-11-20 09:55:00-08:00,10.84,270.676,15.0,
2020-11-20 10:00:00-08:00,11.41,298.617,15.0,41.0
2020-11-20 10:05:00-08:00,11.55,223.526,15.0,
2020-11-20 10:10:00-08:00,12.09,213.049,15.0,
2020-11-20 10:15:00-08:00,11.84,218.287,15.0,
2020-11-20 10:20:00-08:00,11.87,246.228,14.9,
2020-11-20 10:25:00-08:00,12.27,167.645,15.0,
2020-11-20 10:30:00-08:00,12.51,188.6,14.9,22.5
2020-11-20 10:35:00-08:00,12.73,165.898,14.9,
2020-11-20 10:40:00-08:00,12.58,176.376,14.9,
2020-11-20 10:45:00-08:00,12.37,171.137,14.9,
2020-11-20 10:50:00-08:00,12.43,162.406,14.9,
2020-11-20 10:55:00-08:00,12.7,165.898,14.9,
2020-11-20 11:00:00-08:00,12.86,169.391,14.9,20.8
2020-11-20 11:05:00-08:00,12.57,171.137,14.9,
2020-11-20 11:10:00-08:00,13.19,179.869,14.9,
2020-11-20 11:15:00-08:00,12.66,157.167,14.9,
2020-11-20 11:20:00-08:00,13.45,153.674,14.9,
2020-11-20 11:25:00-08:00,12.77,165.898,14.9,
2020-11-20 11:30:00-08:00,13.75,162.406,14.9,16.9
2020-11-20 11:35:00-08:00,13.31,153.674,14.8,
2020-11-20 11:40:00-08:00,13.29,165.898,14.9,
2020-11-20 11:45:00-08:00,13.33,143.197,14.9,
2020-11-20 11:50:00-08:00,13.38,125.734,14.9,
2020-11-20 11:55:00-08:00,13.33,127.48,14.9,
2020-11-20 12:00:00-08:00,13.34,134.465,14.9,11.1
2020-11-20 12:05:00-08:00,14.23,172.884,14.9,
2020-11-20 12:10:00-08:00,14.48,256.706,14.9,
2020-11-20 12:15:00-08:00,14.12,213.049,14.8,
2020-11-20 12:20:00-08:00,13.98,206.063,14.8,
2020-11-20 12:25:00-08:00,14.27,204.317,14.8,
2020-11-20 12:30:00-08:00,14.05,164.152,14.8,16.6
2020-11-20 12:35:00-08:00,14.34,181.615,14.8,
2020-11-20 12:40:00-08:00,14.25,193.839,14.8,
2020-11-20 12:45:00-08:00,14.95,235.751,14.8,
2020-11-20 12:50:00-08:00,14.66,221.78,14.8,
2020-11-20 12:55:00-08:00,15.06,192.093,14.8,
2020-11-20 13:00:00-08:00,15.17,169.391,14.8,25.3
2020-11-20 13:05:00-08:00,15.25,155.421,14.8,
2020-11-20 13:10:00-08:00,15.51,106.524,14.8,
2020-11-20 13:15:00-08:00,14.78,103.032,14.8,
2020-11-20 13:20:00-08:00,14.7,99.539,14.8,
2020-11-20 13:25:00-08:00,14.91,94.3,14.8,
2020-11-20 13:30:00-08:00,14.96,101.285,14.8,10.5
2020-11-20 13:35:00-08:00,14.83,97.793,14.8,
2020-11-20 13:40:00-08:00,14.8,94.3,14.8,
2020-11-20 13:45:00-08:00,14.84,90.808,14.8,
2020-11-20 13:50:00-08:00,14.98,78.583,14.8,
2020-11-20 13:55:00-08:00,14.85,75.091,14.9,
2020-11-20 14:00:00-08:00,15.05,82.076,14.8,8.6
2020-11-20 14:05:00-08:00,14.88,73.345,14.8,
2020-11-20 14:10:00-08:00,15.0,75.091,14.8,
2020-11-20 14:15:00-08:00,15.05,76.837,14.8,
2020-11-20 14:20:00-08:00,15.01,78.583,14.8,
2020-11-20 14:25:00-08:00,15.09,78.583,14.8,
2020-11-20 14:30:00-08:00,15.02,71.598,14.8,5.2
2020-11-20 14:35:00-08:00,15.07,71.598,14.8,
2020-11-20 14:40:00-08:00,15.16,69.852,14.8,
2020-11-20 14:45:00-08:00,15.05,55.882,14.8,
2020-11-20 14:50:00-08:00,15.1,50.643,14.8,
2020-11-20 14:55:00-08:00,14.93,45.404,14.9,
2020-11-20 15:00:00-08:00,14.75,34.926,14.8,1.5
2020-11-20 15:05:00-08:00,14.98,31.433,14.8,
2020-11-20 15:10:00-08:00,14.93,26.194,14.8,
2020-11-20 15:15:00-08:00,15.13,17.463,14.8,
2020-11-20 15:20:00-08:00,14.7,13.97,14.8,
2020-11-20 15:25:00-08:00,14.56,8.731,14.8,
2020-11-20 15:30:00-08:00,14.52,1.746,14.8,0.0
2020-11-20 15:35:00-08:00,14.86,-1.746,14.9,
2020-11-20 15:40:00-08:00,14.6,-1.746,14.8,
2020-11-20 15:45:00-08:00,14.96,-1.746,14.8,
2020-11-20 15:50:00-08:00,15.05,-1.746,14.8,
2020-11-20 15:55:00-08:00,14.75,-8.731,14.5,
2020-11-20 16:00:00-08:00,14.55,-10.478,13.5,-1.9
2020-11-20 16:05:00-08:00,14.66,-12.224,13.4,
2020-11-20 16:10:00-08:00,14.83,-15.717,13.3,
2020-11-20 16:15:00-08:00,14.7,-17.463,13.2,
2020-11-20 16:20:00-08:00,14.57,-20.956,13.2,
